path,label
../datasets/Faces/actors_ussr_russia/39104/2.jpg,Андре Тан
../datasets/Faces/actors_ussr_russia/15149/1.jpg,Игорь Попов
../datasets/Faces/actors_ussr_russia/21463/2.jpg,Алёна Павлова
../datasets/Faces/actors_ussr_russia/5290/4.jpg,Натали Юра
../datasets/Faces/actors_ussr_russia/2404/1.jpg,Алина Титова
../datasets/Faces/actors_ussr_russia/26385/1.jpg,Виталий Кравченко
../datasets/Faces/actors_ussr_russia/2087/5.jpg,Игорь Ильинский
../datasets/Faces/actors_ussr_russia/42828/5.jpg,Ольга Бутова
../datasets/Faces/actors_ussr_russia/29114/1.jpg,Бетани Бенц
../datasets/Faces/actors_ussr_russia/14962/1.jpg,Ольга Капранова
../datasets/Faces/actors_ussr_russia/2352/3.jpg,Михаил Кремер
../datasets/Faces/actors_ussr_russia/128/2.jpg,Мария Шалаева
../datasets/Faces/actors_ussr_russia/18194/1.jpg,Филипп Гинзбург
../datasets/Faces/actors_ussr_russia/13330/5.jpg,Инна Тарада
../datasets/Faces/actors_ussr_russia/28898/3.jpg,Наталья Рагозина
../datasets/Faces/actors_ussr_russia/11549/1.jpg,Любовь Ярлыкова
../datasets/Faces/actors_ussr_russia/295/2.jpg,Василий Степанов
../datasets/Faces/actors_ussr_russia/274/2.jpg,Евгения Дмитриева
../datasets/Faces/actors_ussr_russia/7211/2.jpg,Марина Поддубная
../datasets/Faces/actors_ussr_russia/1788/2.jpg,Александр Сигуев
../datasets/Faces/actors_ussr_russia/21884/3.jpg,Маргарита Рейхарт
../datasets/Faces/actors_ussr_russia/7152/3.jpg,Дмитрий Осипов
../datasets/Faces/actors_ussr_russia/1959/1.jpg,Михаил Державин
../datasets/Faces/actors_ussr_russia/38044/1.jpg,Давид Зограбян
../datasets/Faces/actors_ussr_russia/21688/3.jpg,Фёдор Вантуз
../datasets/Faces/actors_ussr_russia/242/5.jpg,Алёна Бабенко
../datasets/Faces/actors_ussr_russia/24899/5.jpg,Лилита Озолиня
../datasets/Faces/actors_ussr_russia/29243/1.jpg,Тамара Гвердцители
../datasets/Faces/actors_ussr_russia/3794/4.jpg,Дарья Петриченко
../datasets/Faces/actors_ussr_russia/5199/5.jpg,Павел Савчук
../datasets/Faces/actors_ussr_russia/3485/4.jpg,Юлия Шубарева
../datasets/Faces/actors_ussr_russia/20259/5.jpg,Дарья Русинова
../datasets/Faces/actors_ussr_russia/8864/4.jpg,Екатерина Белова
../datasets/Faces/actors_ussr_russia/30493/3.jpg,Шохруххон
../datasets/Faces/actors_ussr_russia/11752/1.jpg,Александр Винокуров
../datasets/Faces/actors_ussr_russia/2212/3.jpg,Лиза Моряк
../datasets/Faces/actors_ussr_russia/379/1.jpg,Алексей Барабаш
../datasets/Faces/actors_ussr_russia/438/5.jpg,Мария Скорницкая
../datasets/Faces/actors_ussr_russia/11574/3.jpg,Алексей Новиков
../datasets/Faces/actors_ussr_russia/14867/3.jpg,Денис Антипин
../datasets/Faces/actors_ussr_russia/30336/4.jpg,Екатерина Доманькова
../datasets/Faces/actors_ussr_russia/1824/1.jpg,Дмитрий Блажко
../datasets/Faces/actors_ussr_russia/13353/3.jpg,Руслан Киршин
../datasets/Faces/actors_ussr_russia/213/2.jpg,Дима Билан
../datasets/Faces/actors_ussr_russia/41055/2.jpg,Абдель Фифтибаев
../datasets/Faces/actors_ussr_russia/668/3.jpg,Владимир Зельдин
../datasets/Faces/actors_ussr_russia/25084/1.jpg,Станислав Эрдлей
../datasets/Faces/actors_ussr_russia/333/4.jpg,Мария Сёмкина
../datasets/Faces/actors_ussr_russia/2023/2.jpg,Рузиль Минекаев
../datasets/Faces/actors_ussr_russia/1809/2.jpg,Олег Вирозуб
../datasets/Faces/actors_ussr_russia/11472/2.jpg,Сева Шульгин
../datasets/Faces/actors_ussr_russia/21280/2.jpg,Михаил Шишков
../datasets/Faces/actors_ussr_russia/6884/1.jpg,Ольга Николаева
../datasets/Faces/actors_ussr_russia/24810/5.jpg,Яна Соболевская
../datasets/Faces/actors_ussr_russia/38619/3.jpg,Антон Бухов
../datasets/Faces/actors_ussr_russia/6638/1.jpg,Леонид Енгибаров
../datasets/Faces/actors_ussr_russia/3525/1.jpg,Артем Логинов
../datasets/Faces/actors_ussr_russia/268/5.jpg,Жанна Фриске
../datasets/Faces/actors_ussr_russia/6927/5.jpg,Ксения Гусева
../datasets/Faces/actors_ussr_russia/3709/1.jpg,Александр Жулин
../datasets/Faces/actors_ussr_russia/6597/1.jpg,Алина Мазненкова
../datasets/Faces/actors_ussr_russia/39058/4.jpg,Азамат Абдильдинов
../datasets/Faces/actors_ussr_russia/8653/1.jpg,Филипп Дмитриев
../datasets/Faces/actors_ussr_russia/21207/1.jpg,Александра Зенина
../datasets/Faces/actors_ussr_russia/18470/2.jpg,Юрий Делянский
../datasets/Faces/actors_ussr_russia/350/2.jpg,Вячеслав Чепурченко
../datasets/Faces/actors_ussr_russia/10526/3.jpg,Светлана Нестерова
../datasets/Faces/actors_ussr_russia/11945/4.jpg,Надежда Туманова
../datasets/Faces/actors_ussr_russia/24992/2.jpg,Елена Кравец
../datasets/Faces/actors_ussr_russia/1939/1.jpg,Людмила Аринина
../datasets/Faces/actors_ussr_russia/26078/5.jpg,Марьяна Полтева
../datasets/Faces/actors_ussr_russia/1703/2.jpg,Елена Перова
../datasets/Faces/actors_ussr_russia/18181/4.jpg,Михаил Метревели
../datasets/Faces/actors_ussr_russia/41446/4.jpg,Умид Искандаров
../datasets/Faces/actors_ussr_russia/296/3.jpg,Наталия Медведева
../datasets/Faces/actors_ussr_russia/20000/2.jpg,Маруся Ильина
../datasets/Faces/actors_ussr_russia/6671/2.jpg,Людмила Зыкина
../datasets/Faces/actors_ussr_russia/10206/1.jpg,Георгий Федянин
../datasets/Faces/actors_ussr_russia/29395/1.jpg,Кристина Коц-Готлиб
../datasets/Faces/actors_ussr_russia/3650/1.jpg,Алексей Нестеренко
../datasets/Faces/actors_ussr_russia/538/3.jpg,Дарья Мингазетдинова
../datasets/Faces/actors_ussr_russia/3820/4.jpg,Александр Сударев
../datasets/Faces/actors_ussr_russia/3878/3.jpg,Сергей Козик
../datasets/Faces/actors_ussr_russia/20071/4.jpg,Алёна Батурина
../datasets/Faces/actors_ussr_russia/313/4.jpg,Луиза-Габриэла Бровина
../datasets/Faces/actors_ussr_russia/2408/2.jpg,Евгения Волкова
../datasets/Faces/actors_ussr_russia/33262/1.jpg,Олег Евтеев
../datasets/Faces/actors_ussr_russia/90/4.jpg,Олег Меньшиков
../datasets/Faces/actors_ussr_russia/30881/2.jpg,Анна Завальская
../datasets/Faces/actors_ussr_russia/24061/1.jpg,Светлана Павлова
../datasets/Faces/actors_ussr_russia/325/2.jpg,Кристина Бабушкина
../datasets/Faces/actors_ussr_russia/24672/4.jpg,Митя Лабуш
../datasets/Faces/actors_ussr_russia/3776/1.jpg,Андрей Трушин
../datasets/Faces/actors_ussr_russia/30806/3.jpg,Мария Свирская
../datasets/Faces/actors_ussr_russia/29131/4.jpg,Валерия Каленникова
../datasets/Faces/actors_ussr_russia/4010/1.jpg,Ольга Красковская
../datasets/Faces/actors_ussr_russia/21894/1.jpg,Яна Томаш
../datasets/Faces/actors_ussr_russia/496/4.jpg,Иван Жвакин
../datasets/Faces/actors_ussr_russia/11875/1.jpg,Григорий Коломийцев
../datasets/Faces/actors_ussr_russia/38196/1.jpg,Евгений Ясин
../datasets/Faces/actors_ussr_russia/19530/2.jpg,Яков Гизатуллин
../datasets/Faces/actors_ussr_russia/2216/1.jpg,Анастасия Тодореску
../datasets/Faces/actors_ussr_russia/1745/2.jpg,Наталья Лапина
../datasets/Faces/actors_ussr_russia/2287/2.jpg,Мигель
../datasets/Faces/actors_ussr_russia/6925/1.jpg,Андриана Садковская
../datasets/Faces/actors_ussr_russia/147/5.jpg,Денис Никифоров
../datasets/Faces/actors_ussr_russia/29150/5.jpg,Дмитрий Богданов
../datasets/Faces/actors_ussr_russia/20022/3.jpg,Роман Калинин
../datasets/Faces/actors_ussr_russia/5585/5.jpg,Валерия Сухачева
../datasets/Faces/actors_ussr_russia/25474/2.jpg,Ирина Новак
../datasets/Faces/actors_ussr_russia/275/3.jpg,Анастасия Акатова
../datasets/Faces/actors_ussr_russia/25901/3.jpg,Евгений Редько
../datasets/Faces/actors_ussr_russia/5347/3.jpg,Анастасия Маринина
../datasets/Faces/actors_ussr_russia/447/4.jpg,Любовь Полищук
../datasets/Faces/actors_ussr_russia/2182/3.jpg,Борис Андреев
../datasets/Faces/actors_ussr_russia/355/2.jpg,Мария Шумакова
../datasets/Faces/actors_ussr_russia/21159/1.jpg,Ekaterina Afirekova
../datasets/Faces/actors_ussr_russia/3902/3.jpg,Леонид Менакер
../datasets/Faces/actors_ussr_russia/85/3.jpg,Ольга Кузьмина
../datasets/Faces/actors_ussr_russia/7031/3.jpg,Little Big
../datasets/Faces/actors_ussr_russia/21273/3.jpg,Саша Громова
../datasets/Faces/actors_ussr_russia/589/4.jpg,Дарья Михайлова
../datasets/Faces/actors_ussr_russia/26012/3.jpg,Вилен Бабичев
../datasets/Faces/actors_ussr_russia/10285/2.jpg,Илона Гайшун
../datasets/Faces/actors_ussr_russia/563/3.jpg,Максим Костромыкин
../datasets/Faces/actors_ussr_russia/565/4.jpg,Федор Дунаевский
../datasets/Faces/actors_ussr_russia/19755/1.jpg,Мария Цветкова
../datasets/Faces/actors_ussr_russia/16577/4.jpg,Юлия Галлямова
../datasets/Faces/actors_ussr_russia/19997/1.jpg,Павел Данилов
../datasets/Faces/actors_ussr_russia/192/4.jpg,Мария Куликова
../datasets/Faces/actors_ussr_russia/34255/4.jpg,Екатерина Шалаева
../datasets/Faces/actors_ussr_russia/484/3.jpg,Олег Васильков
../datasets/Faces/actors_ussr_russia/24724/3.jpg,Карина Иванова
../datasets/Faces/actors_ussr_russia/8840/1.jpg,Руслан Банковский
../datasets/Faces/actors_ussr_russia/5603/3.jpg,Оксана Сырцова
../datasets/Faces/actors_ussr_russia/16688/1.jpg,Николай Сидоренко
../datasets/Faces/actors_ussr_russia/140/5.jpg,Ян Цапник
../datasets/Faces/actors_ussr_russia/13050/2.jpg,Евгений Болтнев
../datasets/Faces/actors_ussr_russia/1836/5.jpg,Сергей Аброскин
../datasets/Faces/actors_ussr_russia/18612/1.jpg,Наталия Синельникова
../datasets/Faces/actors_ussr_russia/16798/5.jpg,Анна Попова
../datasets/Faces/actors_ussr_russia/5160/4.jpg,Зарина Каирова
../datasets/Faces/actors_ussr_russia/17058/5.jpg,Ольга Ламонова
../datasets/Faces/actors_ussr_russia/615/4.jpg,Марта Кесслер
../datasets/Faces/actors_ussr_russia/13654/1.jpg,Леонид Максимов
../datasets/Faces/actors_ussr_russia/6617/1.jpg,Баин Бовальдинов
../datasets/Faces/actors_ussr_russia/12160/4.jpg,Ксения Ле Бланк
../datasets/Faces/actors_ussr_russia/8148/4.jpg,Надежда Селиванова
../datasets/Faces/actors_ussr_russia/45832/3.jpg,Лола Зуннунова
../datasets/Faces/actors_ussr_russia/1869/4.jpg,Игорь Яцко
../datasets/Faces/actors_ussr_russia/211/5.jpg,Павел Майков
../datasets/Faces/actors_ussr_russia/34175/1.jpg,Анатолий Малкин
../datasets/Faces/actors_ussr_russia/29278/2.jpg,Геннадий Яковлев
../datasets/Faces/actors_ussr_russia/5451/3.jpg,Анна Воронина
../datasets/Faces/actors_ussr_russia/26198/3.jpg,Дмитрий Романов
../datasets/Faces/actors_ussr_russia/23724/1.jpg,Наташа Яровенко
../datasets/Faces/actors_ussr_russia/8785/1.jpg,Николай Комиссаров
../datasets/Faces/actors_ussr_russia/30700/5.jpg,Юлия Санина
../datasets/Faces/actors_ussr_russia/681/3.jpg,Нил Кропалов
../datasets/Faces/actors_ussr_russia/2024/3.jpg,Иван Мудров
../datasets/Faces/actors_ussr_russia/33275/2.jpg,Фаррух Комилов
../datasets/Faces/actors_ussr_russia/332/2.jpg,Кирилл Жандаров
../datasets/Faces/actors_ussr_russia/21711/4.jpg,Вячеслав Караваев
../datasets/Faces/actors_ussr_russia/26129/4.jpg,Дмитрий Колдун
../datasets/Faces/actors_ussr_russia/3658/4.jpg,Лиза Климова
../datasets/Faces/actors_ussr_russia/16738/1.jpg,Алексей Шапоренко
../datasets/Faces/actors_ussr_russia/13365/5.jpg,Давид Шониа
../datasets/Faces/actors_ussr_russia/19937/1.jpg,Нинель Кургапкина
../datasets/Faces/actors_ussr_russia/7027/1.jpg,Лада Негруль
../datasets/Faces/actors_ussr_russia/10200/3.jpg,Артем Стрельников
../datasets/Faces/actors_ussr_russia/5536/1.jpg,Владимир Нахабцев
../datasets/Faces/actors_ussr_russia/8407/2.jpg,Дарья Кукарских
../datasets/Faces/actors_ussr_russia/21228/3.jpg,Фёдор Ивицкий
../datasets/Faces/actors_ussr_russia/2267/3.jpg,Ирина Лосева
../datasets/Faces/actors_ussr_russia/11948/1.jpg,Алина Синкявичюте
../datasets/Faces/actors_ussr_russia/17053/5.jpg,Ульяна Леонова
../datasets/Faces/actors_ussr_russia/3930/2.jpg,Иван Васильев
../datasets/Faces/actors_ussr_russia/2016/3.jpg,Юлия Ахмедова
../datasets/Faces/actors_ussr_russia/5661/1.jpg,Сергей Чиграков
../datasets/Faces/actors_ussr_russia/30464/1.jpg,Теодор Вульфович
../datasets/Faces/actors_ussr_russia/34637/3.jpg,Александр Симон
../datasets/Faces/actors_ussr_russia/24057/3.jpg,Владимир Кличко
../datasets/Faces/actors_ussr_russia/24924/1.jpg,Гитана Леонтенко
../datasets/Faces/actors_ussr_russia/3736/1.jpg,Алексей Эйбоженко
../datasets/Faces/actors_ussr_russia/771/1.jpg,Александр Половцев
../datasets/Faces/actors_ussr_russia/451/3.jpg,Иннокентий Смоктуновский
../datasets/Faces/actors_ussr_russia/654/1.jpg,Линда Лапиньш
../datasets/Faces/actors_ussr_russia/18065/4.jpg,Дарья Зуева
../datasets/Faces/actors_ussr_russia/34246/3.jpg,Азиза Ибрагимова
../datasets/Faces/actors_ussr_russia/245/5.jpg,Филипп Янковский
../datasets/Faces/actors_ussr_russia/9753/2.jpg,Александр Твардовский
../datasets/Faces/actors_ussr_russia/7170/3.jpg,Вениамин Каверин
../datasets/Faces/actors_ussr_russia/113/1.jpg,Ирина Пегова
../datasets/Faces/actors_ussr_russia/3637/4.jpg,Дмитрий Позов
../datasets/Faces/actors_ussr_russia/2264/1.jpg,Игорь Старосельцев
../datasets/Faces/actors_ussr_russia/776/1.jpg,Игорь Скляр
../datasets/Faces/actors_ussr_russia/21813/1.jpg,Ольга Тугаева
../datasets/Faces/actors_ussr_russia/3780/1.jpg,Иван Самохвалов
../datasets/Faces/actors_ussr_russia/694/4.jpg,Ольга Машная
../datasets/Faces/actors_ussr_russia/18079/5.jpg,Vitold Petrovskiy
../datasets/Faces/actors_ussr_russia/32/1.jpg,Иван Охлобыстин
../datasets/Faces/actors_ussr_russia/25220/5.jpg,Рита Дакота
../datasets/Faces/actors_ussr_russia/13208/4.jpg,Тимур Курбангалеев
../datasets/Faces/actors_ussr_russia/91/2.jpg,Светлана Устинова
../datasets/Faces/actors_ussr_russia/1956/4.jpg,Артем Лысков
../datasets/Faces/actors_ussr_russia/12173/3.jpg,Антон Белов
../datasets/Faces/actors_ussr_russia/29917/1.jpg,Владимир Крипак
../datasets/Faces/actors_ussr_russia/1769/3.jpg,Борис Токарев
../datasets/Faces/actors_ussr_russia/26113/4.jpg,Григоре Григориу
../datasets/Faces/actors_ussr_russia/2132/4.jpg,Маркус Дюпри
../datasets/Faces/actors_ussr_russia/14920/4.jpg,Ярослав Бондаренко
../datasets/Faces/actors_ussr_russia/2268/4.jpg,Владислав Павлов
../datasets/Faces/actors_ussr_russia/24649/1.jpg,Георгий Делиев
../datasets/Faces/actors_ussr_russia/25458/3.jpg,Ээве Киви
../datasets/Faces/actors_ussr_russia/368/4.jpg,Андрей Дементьев
../datasets/Faces/actors_ussr_russia/29395/5.jpg,Кристина Коц-Готлиб
../datasets/Faces/actors_ussr_russia/39168/1.jpg,Светлана Сиволоцкая
../datasets/Faces/actors_ussr_russia/21892/1.jpg,Кристина Прасолова
../datasets/Faces/actors_ussr_russia/5370/2.jpg,Эдгар Гизатуллин
../datasets/Faces/actors_ussr_russia/21624/4.jpg,Юлия Крицкая
../datasets/Faces/actors_ussr_russia/11804/5.jpg,Елена Овчинникова
../datasets/Faces/actors_ussr_russia/5510/1.jpg,Клава Кока
../datasets/Faces/actors_ussr_russia/25104/1.jpg,Анжелика Варум
../datasets/Faces/actors_ussr_russia/38011/2.jpg,Екатерина Бурсикова
../datasets/Faces/actors_ussr_russia/26343/2.jpg,Дарина Шмидт
../datasets/Faces/actors_ussr_russia/9917/3.jpg,Александр Шувалов
../datasets/Faces/actors_ussr_russia/10276/4.jpg,Илья Рябов
../datasets/Faces/actors_ussr_russia/3832/4.jpg,Дмитрий Белоногов
../datasets/Faces/actors_ussr_russia/25242/1.jpg,Динара Асанова
../datasets/Faces/actors_ussr_russia/21726/2.jpg,Владислав Клопунов
../datasets/Faces/actors_ussr_russia/29215/4.jpg,Гаяне Асламазян
../datasets/Faces/actors_ussr_russia/7152/4.jpg,Дмитрий Осипов
../datasets/Faces/actors_ussr_russia/111/1.jpg,Агния Кузнецова
../datasets/Faces/actors_ussr_russia/3893/2.jpg,Александр Туманов
../datasets/Faces/actors_ussr_russia/202/2.jpg,Егор Корешков
../datasets/Faces/actors_ussr_russia/18079/3.jpg,Vitold Petrovskiy
../datasets/Faces/actors_ussr_russia/11/3.jpg,Юлия Александрова
../datasets/Faces/actors_ussr_russia/34637/1.jpg,Александр Симон
../datasets/Faces/actors_ussr_russia/41640/1.jpg,Елена Зуй-Войтеховская
../datasets/Faces/actors_ussr_russia/89/2.jpg,Аристарх Венес
../datasets/Faces/actors_ussr_russia/6917/1.jpg,Лариса Луста
../datasets/Faces/actors_ussr_russia/3378/2.jpg,Яна Львова
../datasets/Faces/actors_ussr_russia/19962/1.jpg,Анна Савостина
../datasets/Faces/actors_ussr_russia/5195/5.jpg,Глеб Самойлов
../datasets/Faces/actors_ussr_russia/2044/5.jpg,Руслан Усачев
../datasets/Faces/actors_ussr_russia/11621/3.jpg,Владислав Арсланов
../datasets/Faces/actors_ussr_russia/26138/5.jpg,Маргарита Быстрякова
../datasets/Faces/actors_ussr_russia/10276/3.jpg,Илья Рябов
../datasets/Faces/actors_ussr_russia/63/3.jpg,Татьяна Арнтгольц
../datasets/Faces/actors_ussr_russia/639/4.jpg,Анвар Халилулаев
../datasets/Faces/actors_ussr_russia/4878/1.jpg,Андрей Аршавин
../datasets/Faces/actors_ussr_russia/16379/1.jpg,Полина Куликова
../datasets/Faces/actors_ussr_russia/37992/1.jpg,Александр Абраменко
../datasets/Faces/actors_ussr_russia/9876/5.jpg,Алиса Дмитриева
../datasets/Faces/actors_ussr_russia/19529/5.jpg,Александра Климова
../datasets/Faces/actors_ussr_russia/238/1.jpg,Андрей Мягков
../datasets/Faces/actors_ussr_russia/13623/2.jpg,Александр Панин
../datasets/Faces/actors_ussr_russia/10352/2.jpg,Регина Толкачева
../datasets/Faces/actors_ussr_russia/5041/4.jpg,Махмуд Эсамбаев
../datasets/Faces/actors_ussr_russia/24135/3.jpg,Тина Канделаки
../datasets/Faces/actors_ussr_russia/24083/2.jpg,Антон Кузнецов
../datasets/Faces/actors_ussr_russia/5322/3.jpg,DJ Smash
../datasets/Faces/actors_ussr_russia/6813/4.jpg,Алиса Тарасенко
../datasets/Faces/actors_ussr_russia/26053/4.jpg,Константин Октябрьский
../datasets/Faces/actors_ussr_russia/3778/3.jpg,Юлия Горшенина
../datasets/Faces/actors_ussr_russia/25033/5.jpg,Анна Яновская
../datasets/Faces/actors_ussr_russia/1870/4.jpg,Марина Куделинская
../datasets/Faces/actors_ussr_russia/24640/2.jpg,Мартиньш Калита
../datasets/Faces/actors_ussr_russia/6660/4.jpg,Дарья Шашина
../datasets/Faces/actors_ussr_russia/13385/3.jpg,Роман Алексеев
../datasets/Faces/actors_ussr_russia/30944/5.jpg,Антонина Березка
../datasets/Faces/actors_ussr_russia/303/5.jpg,Сергей Жигунов
../datasets/Faces/actors_ussr_russia/6810/2.jpg,Александр Гуркаев
../datasets/Faces/actors_ussr_russia/41695/1.jpg,Юрий Белоусов
../datasets/Faces/actors_ussr_russia/25794/2.jpg,Лилия Ребрик
../datasets/Faces/actors_ussr_russia/29449/5.jpg,Дмитрий Адамович
../datasets/Faces/actors_ussr_russia/9759/4.jpg,Ольга Альберти
../datasets/Faces/actors_ussr_russia/11942/2.jpg,Ирина Гоголадзе
../datasets/Faces/actors_ussr_russia/45803/3.jpg,Наталия Гордиенко
../datasets/Faces/actors_ussr_russia/15279/5.jpg,Артем Яковлев
../datasets/Faces/actors_ussr_russia/5605/1.jpg,Анна Тармосина
../datasets/Faces/actors_ussr_russia/340/3.jpg,Наталья Вавилова
../datasets/Faces/actors_ussr_russia/3742/3.jpg,Елизавета Запорожец
../datasets/Faces/actors_ussr_russia/345/1.jpg,Валентин Гафт
../datasets/Faces/actors_ussr_russia/8302/3.jpg,Юлия Киселева
../datasets/Faces/actors_ussr_russia/1870/3.jpg,Марина Куделинская
../datasets/Faces/actors_ussr_russia/36/2.jpg,Владимир Яглыч
../datasets/Faces/actors_ussr_russia/2249/1.jpg,Екатерина Гроховская
../datasets/Faces/actors_ussr_russia/640/4.jpg,Марина Васильева
../datasets/Faces/actors_ussr_russia/19943/2.jpg,Феликс Ясневский
../datasets/Faces/actors_ussr_russia/25251/2.jpg,Зарина Низомиддинова
../datasets/Faces/actors_ussr_russia/643/2.jpg,Виктор Павлов
../datasets/Faces/actors_ussr_russia/42370/1.jpg,Искандар Усмонов
../datasets/Faces/actors_ussr_russia/23980/2.jpg,Александр Боярский
../datasets/Faces/actors_ussr_russia/26375/3.jpg,Никита Санаев
../datasets/Faces/actors_ussr_russia/1816/4.jpg,Елена Ташаева
../datasets/Faces/actors_ussr_russia/16952/4.jpg,Соня Блейз
../datasets/Faces/actors_ussr_russia/25169/2.jpg,Тарас Бибич
../datasets/Faces/actors_ussr_russia/247/3.jpg,Ольга Арнтгольц
../datasets/Faces/actors_ussr_russia/5202/1.jpg,Владимир Шахрин
../datasets/Faces/actors_ussr_russia/6902/3.jpg,Наталья Корольская
../datasets/Faces/actors_ussr_russia/38354/2.jpg,Дмитрий Коляда
../datasets/Faces/actors_ussr_russia/34739/2.jpg,Арам Саргсян
../datasets/Faces/actors_ussr_russia/2244/1.jpg,Анжелина Карелина
../datasets/Faces/actors_ussr_russia/2063/2.jpg,Евгения Чиркова
../datasets/Faces/actors_ussr_russia/588/2.jpg,Антон Лапенко
../datasets/Faces/actors_ussr_russia/373/5.jpg,Дмитрий Власкин
../datasets/Faces/actors_ussr_russia/393/3.jpg,Александр Сокуров
../datasets/Faces/actors_ussr_russia/14769/1.jpg,Маргарита Худзинская
../datasets/Faces/actors_ussr_russia/751/3.jpg,Виталий Кищенко
../datasets/Faces/actors_ussr_russia/45225/1.jpg,Евгений Хорольский
../datasets/Faces/actors_ussr_russia/11886/2.jpg,Виталий Пьянов
../datasets/Faces/actors_ussr_russia/2418/4.jpg,Екатерина Самуйлина
../datasets/Faces/actors_ussr_russia/8406/1.jpg,Стася Кудякова
../datasets/Faces/actors_ussr_russia/1629/3.jpg,Константин Буслов
../datasets/Faces/actors_ussr_russia/23998/2.jpg,Донатас Банионис
../datasets/Faces/actors_ussr_russia/14943/1.jpg,Анна Чакветадзе
../datasets/Faces/actors_ussr_russia/13711/3.jpg,Катя Круглова
../datasets/Faces/actors_ussr_russia/14725/1.jpg,Владимир Пивоваров
../datasets/Faces/actors_ussr_russia/1975/5.jpg,Екатерина Решетникова
../datasets/Faces/actors_ussr_russia/45814/3.jpg,Елена Тышковская
../datasets/Faces/actors_ussr_russia/3663/1.jpg,Александра Большакова
../datasets/Faces/actors_ussr_russia/8587/3.jpg,Андрей Лебедянский
../datasets/Faces/actors_ussr_russia/2368/2.jpg,Анна Калашникова
../datasets/Faces/actors_ussr_russia/29086/1.jpg,Слава Шут
../datasets/Faces/actors_ussr_russia/2177/1.jpg,Эльвира Ибрагимова
../datasets/Faces/actors_ussr_russia/14878/3.jpg,Анастасия Евтюгина
../datasets/Faces/actors_ussr_russia/25066/1.jpg,Людмила Татарова
../datasets/Faces/actors_ussr_russia/615/1.jpg,Марта Кесслер
../datasets/Faces/actors_ussr_russia/29145/2.jpg,Ольга Ероховец
../datasets/Faces/actors_ussr_russia/11574/5.jpg,Алексей Новиков
../datasets/Faces/actors_ussr_russia/6774/2.jpg,Антон Сухарев
../datasets/Faces/actors_ussr_russia/4027/1.jpg,Наталья Ковалева
../datasets/Faces/actors_ussr_russia/12070/3.jpg,Александр Ломов
../datasets/Faces/actors_ussr_russia/32/5.jpg,Иван Охлобыстин
../datasets/Faces/actors_ussr_russia/13263/5.jpg,Валерий Кулигин
../datasets/Faces/actors_ussr_russia/26034/4.jpg,Мария Козлова
../datasets/Faces/actors_ussr_russia/2352/5.jpg,Михаил Кремер
../datasets/Faces/actors_ussr_russia/13481/3.jpg,Александр Серов
../datasets/Faces/actors_ussr_russia/688/5.jpg,Алексей Литвиненко
../datasets/Faces/actors_ussr_russia/28882/2.jpg,Владимир Лилицкий
../datasets/Faces/actors_ussr_russia/628/1.jpg,Алина Булынко
../datasets/Faces/actors_ussr_russia/14788/1.jpg,Стас Чибриков
../datasets/Faces/actors_ussr_russia/29270/1.jpg,Иван Мамонов
../datasets/Faces/actors_ussr_russia/34999/2.jpg,Пеэтер Урбла
../datasets/Faces/actors_ussr_russia/109/1.jpg,Алексей Бардуков
../datasets/Faces/actors_ussr_russia/2096/2.jpg,Анастасия Волочкова
../datasets/Faces/actors_ussr_russia/16741/1.jpg,Андрей Кочетков
../datasets/Faces/actors_ussr_russia/44858/3.jpg,Диана Кафф
../datasets/Faces/actors_ussr_russia/15023/2.jpg,Наталья Калинина
../datasets/Faces/actors_ussr_russia/2194/3.jpg,Марина Доможирова
../datasets/Faces/actors_ussr_russia/2271/2.jpg,Вампира
../datasets/Faces/actors_ussr_russia/7163/4.jpg,Анастасия Черникова
../datasets/Faces/actors_ussr_russia/733/3.jpg,Александр Жигалкин
../datasets/Faces/actors_ussr_russia/1768/1.jpg,Ангелина Поплавская
../datasets/Faces/actors_ussr_russia/234/2.jpg,Андрей Бурковский
../datasets/Faces/actors_ussr_russia/12051/3.jpg,Софья Цепкова
../datasets/Faces/actors_ussr_russia/44994/1.jpg,Сабина Удальцова
../datasets/Faces/actors_ussr_russia/220/5.jpg,Елизавета Кононова
../datasets/Faces/actors_ussr_russia/41911/3.jpg,Ян Лещенко
../datasets/Faces/actors_ussr_russia/6766/1.jpg,Алексей Щербаков
../datasets/Faces/actors_ussr_russia/258/4.jpg,Павел Табаков
../datasets/Faces/actors_ussr_russia/11410/1.jpg,Александр Арбат
../datasets/Faces/actors_ussr_russia/5237/2.jpg,Маргарита Иванова-Донская
../datasets/Faces/actors_ussr_russia/13/1.jpg,Пётр Фёдоров
../datasets/Faces/actors_ussr_russia/24810/1.jpg,Яна Соболевская
../datasets/Faces/actors_ussr_russia/16987/2.jpg,Елена Калабина
../datasets/Faces/actors_ussr_russia/20169/1.jpg,Надежда Пескова
../datasets/Faces/actors_ussr_russia/8234/4.jpg,Иван Решетняк
../datasets/Faces/actors_ussr_russia/15179/2.jpg,Светлана Мастеркова
../datasets/Faces/actors_ussr_russia/6910/1.jpg,Александр Маракулин
../datasets/Faces/actors_ussr_russia/3357/5.jpg,Изабель Кларк
../datasets/Faces/actors_ussr_russia/33260/4.jpg,Сергей Клановский
../datasets/Faces/actors_ussr_russia/21654/3.jpg,Алексей Инютин
